ngram,hawkish,dovish,total,prob_feature_given_hawkish,prob_feature_given_dovish,polarity_score
매끄럽/VA,16,23,39,2.5165819155277823e-06,4.5419923982845485e-06,0.5540700412616857
심리/NNG;강화/NNG,16,23,39,2.5165819155277823e-06,4.5419923982845485e-06,0.5540700412616857
변동성/NNG;증가/NNG,19,20,39,2.9884410246892415e-06,3.949558607203955e-06,0.7566519000979894
발병/NNG,8,30,38,1.2582909577638912e-06,5.924337910805933e-06,0.2123935158169795
미성년/NNG,18,20,38,2.831154654968755e-06,3.949558607203955e-06,0.7168281158823058
부풀리/VV,18,20,38,2.831154654968755e-06,3.949558607203955e-06,0.7168281158823058
사모발행/NNG,17,21,38,2.6738682852482687e-06,4.147036537564153e-06,0.6447660301586877
국채/NNG;수익률/NNG;오르/VV,31,7,38,4.875877461335078e-06,1.3823455125213844e-06,3.5272494591034094
석유회사/NNG,26,12,38,4.089445612732646e-06,2.369735164322373e-06,1.7256973160129585
구조조정/NNG;지연/NNG,18,20,38,2.831154654968755e-06,3.949558607203955e-06,0.7168281158823058
디플레이션/NNG;압력/NNG,8,30,38,1.2582909577638912e-06,5.924337910805933e-06,0.2123935158169795
기대/NNG;완화/NNG,18,20,38,2.831154654968755e-06,3.949558607203955e-06,0.7168281158823058
국민주택기금/NNG,5,33,38,7.86431848602432e-07,6.5167717018865265e-06,0.12067813398692016
가격/NNG;전고점/NNG,32,6,38,5.033163831055565e-06,1.1848675821611866e-06,4.24787031633959
시카고상업거래소/NNG,24,14,38,3.7748728732916735e-06,2.7646910250427687e-06,1.3653868873948682
일반화/NNG,25,13,38,3.93215924301216e-06,2.567213094682571e-06,1.5316840082955252
입찰공고/NNG,35,3,38,5.505022940217024e-06,5.924337910805933e-07,9.292216316992853
생산자/NNG;물가/NNG;하락/NNG,14,24,38,2.2020091760868095e-06,4.739470328644746e-06,0.46461081584964264
자산/NNG;건전성/NNG;개선/NNG,18,20,38,2.831154654968755e-06,3.949558607203955e-06,0.7168281158823058
이브/NNG,17,21,38,2.6738682852482687e-06,4.147036537564153e-06,0.6447660301586877
공급/NNG;압력/NNG,30,8,38,4.718591091614592e-06,1.5798234428815822e-06,2.986783816176274
정책/NNG;확대/NNG,11,27,38,1.7301500669253503e-06,5.33190411972534e-06,0.3244900936092742
건는/VV,24,14,38,3.7748728732916735e-06,2.7646910250427687e-06,1.3653868873948682
물음표/NNG,25,13,38,3.93215924301216e-06,2.567213094682571e-06,1.5316840082955252
행건/NNG,12,26,38,1.8874364366458367e-06,5.134426189365142e-06,0.36760416199092605
요령/NNG,26,12,38,4.089445612732646e-06,2.369735164322373e-06,1.7256973160129585
계약일/NNG,18,20,38,2.831154654968755e-06,3.949558607203955e-06,0.7168281158823058
유동성/NNG;위축/NNG,25,13,38,3.93215924301216e-06,2.567213094682571e-06,1.5316840082955252
변심/NNG,24,14,38,3.7748728732916735e-06,2.7646910250427687e-06,1.3653868873948682
기대수명/NNG;증가/NNG,36,2,38,5.66230930993751e-06,3.9495586072039554e-07,14.336562317646115
아르바이트/NNG,27,11,38,4.246731982453133e-06,2.1722572339621753e-06,1.9549857705881069
선진국/NNG;금리/NNG;인상/NNG,27,11,38,4.246731982453133e-06,2.1722572339621753e-06,1.9549857705881069
창업주/NNG,24,14,38,3.7748728732916735e-06,2.7646910250427687e-06,1.3653868873948682
금리/NNG;인하/NNG;기대/NNG;강세/NNG,14,24,38,2.2020091760868095e-06,4.739470328644746e-06,0.46461081584964264
재간접펀드/NNG,32,6,38,5.033163831055565e-06,1.1848675821611866e-06,4.24787031633959
재의/NNG,24,14,38,3.7748728732916735e-06,2.7646910250427687e-06,1.3653868873948682
사차/NNG,32,6,38,5.033163831055565e-06,1.1848675821611866e-06,4.24787031633959
받치/VV,24,14,38,3.7748728732916735e-06,2.7646910250427687e-06,1.3653868873948682
허물/VV,28,10,38,4.404018352173619e-06,1.9747793036019775e-06,2.230131916078285
금리/NNG;하락/NNG;축소/NNG,18,20,38,2.831154654968755e-06,3.949558607203955e-06,0.7168281158823058
거주지/NNG,27,11,38,4.246731982453133e-06,2.1722572339621753e-06,1.9549857705881069
무역보험공사/NNG,26,12,38,4.089445612732646e-06,2.369735164322373e-06,1.7256973160129585
상관없/VA,18,20,38,2.831154654968755e-06,3.949558607203955e-06,0.7168281158823058
그만/MAG,15,23,38,2.359295545807296e-06,4.5419923982845485e-06,0.5194406636828303
모집주선/NNG,11,27,38,1.7301500669253503e-06,5.33190411972534e-06,0.3244900936092742
유지비/NNG,13,25,38,2.044722806366323e-06,4.936948259004944e-06,0.41416735584311004
신흥국/NNG;성장/NNG,12,26,38,1.8874364366458367e-06,5.134426189365142e-06,0.36760416199092605
잠재울/VV,25,13,38,3.93215924301216e-06,2.567213094682571e-06,1.5316840082955252
보건복지/NNG,18,20,38,2.831154654968755e-06,3.949558607203955e-06,0.7168281158823058
인플레이션/NNG;상방/NNG,28,10,38,4.404018352173619e-06,1.9747793036019775e-06,2.230131916078285
손가락/NNG,26,12,38,4.089445612732646e-06,2.369735164322373e-06,1.7256973160129585
완화/NNG;경제/NNG;회복/NNG,28,10,38,4.404018352173619e-06,1.9747793036019775e-06,2.230131916078285
생숙/NNG,32,6,38,5.033163831055565e-06,1.1848675821611866e-06,4.24787031633959
약화/NNG;금리/NNG;인하/NNG,14,24,38,2.2020091760868095e-06,4.739470328644746e-06,0.46461081584964264
동선/NNG,27,11,38,4.246731982453133e-06,2.1722572339621753e-06,1.9549857705881069
신청인/NNG,32,6,38,5.033163831055565e-06,1.1848675821611866e-06,4.24787031633959
셀인/NNG,27,11,38,4.246731982453133e-06,2.1722572339621753e-06,1.9549857705881069
규제정책/NNG,17,21,38,2.6738682852482687e-06,4.147036537564153e-06,0.6447660301586877
그레/NNG,3,35,38,4.718591091614592e-07,6.911727562606922e-06,0.06826934436974341
유유/NNG,14,24,38,2.2020091760868095e-06,4.739470328644746e-06,0.46461081584964264
둔화/NNG;감소/NNG,28,10,38,4.404018352173619e-06,1.9747793036019775e-06,2.230131916078285
발돋움/NNG,13,25,38,2.044722806366323e-06,4.936948259004944e-06,0.41416735584311004
조사대상기업/NNG,11,27,38,1.7301500669253503e-06,5.33190411972534e-06,0.3244900936092742
재정법/NNG,25,13,38,3.93215924301216e-06,2.567213094682571e-06,1.5316840082955252
여분/NNG,24,14,38,3.7748728732916735e-06,2.7646910250427687e-06,1.3653868873948682
납득/NNG,15,23,38,2.359295545807296e-06,4.5419923982845485e-06,0.5194406636828303
말전주/NNG,13,25,38,2.044722806366323e-06,4.936948259004944e-06,0.41416735584311004
이익/NNG;모멘텀/NNG,25,13,38,3.93215924301216e-06,2.567213094682571e-06,1.5316840082955252
투자/NNG;부진/NNG;완화/NNG,31,7,38,4.875877461335078e-06,1.3823455125213844e-06,3.5272494591034094
안전자산/NNG;선호/NNG;확대/NNG,16,22,38,2.5165819155277823e-06,4.344514467924351e-06,0.5792550431372168
성장/NNG;견조/NNG,27,11,38,4.246731982453133e-06,2.1722572339621753e-06,1.9549857705881069
검진/NNG,15,23,38,2.359295545807296e-06,4.5419923982845485e-06,0.5194406636828303
밀도/NNG,18,20,38,2.831154654968755e-06,3.949558607203955e-06,0.7168281158823058
소비자보호법/NNG,28,10,38,4.404018352173619e-06,1.9747793036019775e-06,2.230131916078285
글로벌/NNG;국채/NNG;금리/NNG;하락/NNG,25,13,38,3.93215924301216e-06,2.567213094682571e-06,1.5316840082955252
달러인덱스/NNG;오르/VV,34,4,38,5.3477365704965374e-06,7.899117214407911e-07,6.7700433166662215
고효율/NNG,16,22,38,2.5165819155277823e-06,4.344514467924351e-06,0.5792550431372168
불안/NNG;금리/NNG;인하/NNG,32,6,38,5.033163831055565e-06,1.1848675821611866e-06,4.24787031633959
가계/NNG;소득/NNG;감소/NNG,26,12,38,4.089445612732646e-06,2.369735164322373e-06,1.7256973160129585
판명/NNG,16,22,38,2.5165819155277823e-06,4.344514467924351e-06,0.5792550431372168
만평/NNG,15,23,38,2.359295545807296e-06,4.5419923982845485e-06,0.5194406636828303
주택/NNG;거래/NNG,15,23,38,2.359295545807296e-06,4.5419923982845485e-06,0.5194406636828303
옮겨간/VV,18,20,38,2.831154654968755e-06,3.949558607203955e-06,0.7168281158823058
버텼/VV,25,13,38,3.93215924301216e-06,2.567213094682571e-06,1.5316840082955252
수율/NNG,26,12,38,4.089445612732646e-06,2.369735164322373e-06,1.7256973160129585
fed/NNG;불확실성/NNG,27,11,38,4.246731982453133e-06,2.1722572339621753e-06,1.9549857705881069
부속/NNG,32,6,38,5.033163831055565e-06,1.1848675821611866e-06,4.24787031633959
약정금리/NNG,29,9,38,4.5613047218941055e-06,1.77730137324178e-06,2.566421649455169
발행주식수/NNG,16,22,38,2.5165819155277823e-06,4.344514467924351e-06,0.5792550431372168
물가/NNG;상승률/NNG;상회/NNG,26,12,38,4.089445612732646e-06,2.369735164322373e-06,1.7256973160129585
월물간/NNG,26,12,38,4.089445612732646e-06,2.369735164322373e-06,1.7256973160129585
트럼프리스크/NNG,11,27,38,1.7301500669253503e-06,5.33190411972534e-06,0.3244900936092742
하락/NNG;원달러/NNG;상승/NNG,29,9,38,4.5613047218941055e-06,1.77730137324178e-06,2.566421649455169
발행/NNG;수요/NNG;증가/NNG,17,21,38,2.6738682852482687e-06,4.147036537564153e-06,0.6447660301586877
고정금리부/NNG,17,21,38,2.6738682852482687e-06,4.147036537564153e-06,0.6447660301586877
디플레이션/NNG;위험/NNG,16,22,38,2.5165819155277823e-06,4.344514467924351e-06,0.5792550431372168
거짓말/NNG,15,23,38,2.359295545807296e-06,4.5419923982845485e-06,0.5194406636828303
인하/NNG;금리/NNG;인하/NNG,17,21,38,2.6738682852482687e-06,4.147036537564153e-06,0.6447660301586877
국고채/NNG;떨어/VV,9,29,38,1.4155773274843776e-06,5.726859980445735e-06,0.24718210892493303
전략비축유/NNG,34,4,38,5.3477365704965374e-06,7.899117214407911e-07,6.7700433166662215
금리/NNG;인상/NNG;압력/NNG,17,21,38,2.6738682852482687e-06,4.147036537564153e-06,0.6447660301586877
경기민감도/NNG,13,25,38,2.044722806366323e-06,4.936948259004944e-06,0.41416735584311004
신용/NNG;하향/NNG,17,21,38,2.6738682852482687e-06,4.147036537564153e-06,0.6447660301586877
요주의/NNG,24,14,38,3.7748728732916735e-06,2.7646910250427687e-06,1.3653868873948682
위기/NNG;회복/NNG,7,31,38,1.1010045880434048e-06,6.121815841166131e-06,0.17984934807082942
유가증권관련이익/NNG,37,1,38,5.819595679657997e-06,1.9747793036019777e-07,29.469600319605902
채무비율/NNG,8,30,38,1.2582909577638912e-06,5.924337910805933e-06,0.2123935158169795
좌장/NNG,30,8,38,4.718591091614592e-06,1.5798234428815822e-06,2.986783816176274
국채/NNG;금리/NNG;인하/NNG,12,26,38,1.8874364366458367e-06,5.134426189365142e-06,0.36760416199092605
fed/NNG;테이퍼링/NNG;양적완화/NNG;축소/NNG,8,30,38,1.2582909577638912e-06,5.924337910805933e-06,0.2123935158169795
사용처/NNG,27,11,38,4.246731982453133e-06,2.1722572339621753e-06,1.9549857705881069
비용/NNG;경감/NNG,12,26,38,1.8874364366458367e-06,5.134426189365142e-06,0.36760416199092605
고향/NNG,27,11,38,4.246731982453133e-06,2.1722572339621753e-06,1.9549857705881069
불협화음/NNG,26,12,38,4.089445612732646e-06,2.369735164322373e-06,1.7256973160129585
느껴질/VV,24,14,38,3.7748728732916735e-06,2.7646910250427687e-06,1.3653868873948682
통안채/NNG;하락/NNG,14,24,38,2.2020091760868095e-06,4.739470328644746e-06,0.46461081584964264
유증/NNG,14,24,38,2.2020091760868095e-06,4.739470328644746e-06,0.46461081584964264
견도/NNG,25,13,38,3.93215924301216e-06,2.567213094682571e-06,1.5316840082955252
뒷걸음쳤/VV,32,6,38,5.033163831055565e-06,1.1848675821611866e-06,4.24787031633959
전운/NNG,29,9,38,4.5613047218941055e-06,1.77730137324178e-06,2.566421649455169
사그라지/VV,29,9,38,4.5613047218941055e-06,1.77730137324178e-06,2.566421649455169
연금제도/NNG,5,33,38,7.86431848602432e-07,6.5167717018865265e-06,0.12067813398692016
독서실/NNG,32,6,38,5.033163831055565e-06,1.1848675821611866e-06,4.24787031633959
환경/NNG;저하/NNG,16,22,38,2.5165819155277823e-06,4.344514467924351e-06,0.5792550431372168
영광/NNG,25,13,38,3.93215924301216e-06,2.567213094682571e-06,1.5316840082955252
운영비/NNG,25,13,38,3.93215924301216e-06,2.567213094682571e-06,1.5316840082955252
건보/NNG,27,11,38,4.246731982453133e-06,2.1722572339621753e-06,1.9549857705881069
희미/NNG,13,25,38,2.044722806366323e-06,4.936948259004944e-06,0.41416735584311004
성숙기/NNG,24,14,38,3.7748728732916735e-06,2.7646910250427687e-06,1.3653868873948682
潮流/NNG,37,1,38,5.819595679657997e-06,1.9747793036019777e-07,29.469600319605902
오피/NNG,26,12,38,4.089445612732646e-06,2.369735164322373e-06,1.7256973160129585
완화/NNG;추세/NNG,17,21,38,2.6738682852482687e-06,4.147036537564153e-06,0.6447660301586877
말소/NNG,35,3,38,5.505022940217024e-06,5.924337910805933e-07,9.292216316992853
재생산/NNG,13,25,38,2.044722806366323e-06,4.936948259004944e-06,0.41416735584311004
상행위/NNG,32,6,38,5.033163831055565e-06,1.1848675821611866e-06,4.24787031633959
원달러/NNG;안정/NNG,29,9,38,4.5613047218941055e-06,1.77730137324178e-06,2.566421649455169
진국/NNG,14,24,38,2.2020091760868095e-06,4.739470328644746e-06,0.46461081584964264
매운맛/NNG,37,1,38,5.819595679657997e-06,1.9747793036019777e-07,29.469600319605902
구성비/NNG,18,20,38,2.831154654968755e-06,3.949558607203955e-06,0.7168281158823058
수납/NNG,26,12,38,4.089445612732646e-06,2.369735164322373e-06,1.7256973160129585
이너/NNG,33,5,38,5.190450200776051e-06,9.873896518009888e-07,5.256739516470243
실물/NNG;경기/NNG;부진/NNG,25,13,38,3.93215924301216e-06,2.567213094682571e-06,1.5316840082955252
매출/NNG;호조/NNG,27,11,38,4.246731982453133e-06,2.1722572339621753e-06,1.9549857705881069
프로퍼티/NNG,25,13,38,3.93215924301216e-06,2.567213094682571e-06,1.5316840082955252
부채감축계획/NNG,12,26,38,1.8874364366458367e-06,5.134426189365142e-06,0.36760416199092605
중심축/NNG,15,22,37,2.359295545807296e-06,4.344514467924351e-06,0.5430516029411407
한겨레/NNG,17,20,37,2.6738682852482687e-06,3.949558607203955e-06,0.6770043316666222
모기지/NNG;활성화/NNG,32,5,37,5.033163831055565e-06,9.873896518009888e-07,5.097444379607508
따져볼/VV,17,20,37,2.6738682852482687e-06,3.949558607203955e-06,0.6770043316666222
스톡옵션/NNG,15,22,37,2.359295545807296e-06,4.344514467924351e-06,0.5430516029411407
은행/NNG;대출/NNG;확대/NNG,24,13,37,3.7748728732916735e-06,2.567213094682571e-06,1.4704166479637042
수출보험/NNG,36,1,37,5.66230930993751e-06,1.9747793036019777e-07,28.67312463529223
보여준다며/VV,23,14,37,3.617586503571187e-06,2.7646910250427687e-06,1.3084957670867488
지원대상기업/NNG,32,5,37,5.033163831055565e-06,9.873896518009888e-07,5.097444379607508
제련소/NNG,31,6,37,4.875877461335078e-06,1.1848675821611866e-06,4.115124368953977
트립/NNG,9,28,37,1.4155773274843776e-06,5.5293820500855375e-06,0.25601004138653777
인플레이션/NNG;전망/NNG;상향/NNG,26,11,37,4.089445612732646e-06,2.1722572339621753e-06,1.8825788901959546
rqfii/NNG,25,12,37,3.93215924301216e-06,2.369735164322373e-06,1.6593243423201522
요주의여신/NNG,26,11,37,4.089445612732646e-06,2.1722572339621753e-06,1.8825788901959546
인근지역/NNG,24,13,37,3.7748728732916735e-06,2.567213094682571e-06,1.4704166479637042
대용/NNG,24,13,37,3.7748728732916735e-06,2.567213094682571e-06,1.4704166479637042
물가/NNG;부진/NNG,16,21,37,2.5165819155277823e-06,4.147036537564153e-06,0.6068386166199414
사분면/NNG,5,32,37,7.86431848602432e-07,6.319293771526329e-06,0.12444932567401142
금리/NNG;인하/NNG;부담/NNG,17,20,37,2.6738682852482687e-06,3.949558607203955e-06,0.6770043316666222
부채/NNG;확대/NNG,17,20,37,2.6738682852482687e-06,3.949558607203955e-06,0.6770043316666222
경제/NNG;경기/NNG;침체/NNG,29,8,37,4.5613047218941055e-06,1.5798234428815822e-06,2.887224355637065
관철/NNG,28,9,37,4.404018352173619e-06,1.77730137324178e-06,2.477924351198094
하이브리드채/NNG,5,32,37,7.86431848602432e-07,6.319293771526329e-06,0.12444932567401142
펀더멘털/NNG;부진/NNG,11,26,37,1.7301500669253503e-06,5.134426189365142e-06,0.33697048182501554
산업/NNG;경쟁력/NNG;강화/NNG,29,8,37,4.5613047218941055e-06,1.5798234428815822e-06,2.887224355637065
완수/NNG,27,10,37,4.246731982453133e-06,1.9747793036019775e-06,2.1504843476469175
국채입찰/NNG;수요/NNG;부진/NNG,35,2,37,5.505022940217024e-06,3.9495586072039554e-07,13.93832447548928
소비자/NNG;물가/NNG;안정/NNG,15,22,37,2.359295545807296e-06,4.344514467924351e-06,0.5430516029411407
금리/NNG;인하/NNG;압력/NNG,14,23,37,2.2020091760868095e-06,4.5419923982845485e-06,0.48481128610397495
심장/NNG,24,13,37,3.7748728732916735e-06,2.567213094682571e-06,1.4704166479637042
중소기업/NNG;성장/NNG,30,7,37,4.718591091614592e-06,1.3823455125213844e-06,3.4134672184871704
실업률/NNG;떨어/VV,10,27,37,1.572863697204864e-06,5.33190411972534e-06,0.29499099419024927
펀더멘털/NNG;불확실성/NNG,18,19,37,2.831154654968755e-06,3.7520806768437577e-06,0.7545559114550587
밀과/NNG,6,31,37,9.437182183229184e-07,6.121815841166131e-06,0.15415658406071092
가려져/VV,15,22,37,2.359295545807296e-06,4.344514467924351e-06,0.5430516029411407
경기/NNG;어렵/VA,24,13,37,3.7748728732916735e-06,2.567213094682571e-06,1.4704166479637042
스팸/NNG,16,21,37,2.5165819155277823e-06,4.147036537564153e-06,0.6068386166199414
성장/NNG;전환/NNG,13,24,37,2.044722806366323e-06,4.739470328644746e-06,0.4314243290032396
숙원/NNG,25,12,37,3.93215924301216e-06,2.369735164322373e-06,1.6593243423201522
양적완화/NNG;축소/NNG;우려/NNG,12,25,37,1.8874364366458367e-06,4.936948259004944e-06,0.38230832847056306
선택법/NNG,30,7,37,4.718591091614592e-06,1.3823455125213844e-06,3.4134672184871704
움직/NNG,23,14,37,3.617586503571187e-06,2.7646910250427687e-06,1.3084957670867488
어쩌/VV,26,11,37,4.089445612732646e-06,2.1722572339621753e-06,1.8825788901959546
공주/NNG,33,4,37,5.190450200776051e-06,7.899117214407911e-07,6.570924395587803
우려/NNG;증폭/NNG,18,19,37,2.831154654968755e-06,3.7520806768437577e-06,0.7545559114550587
경기/NNG;진작/NNG,15,22,37,2.359295545807296e-06,4.344514467924351e-06,0.5430516029411407
조달청/NNG,28,9,37,4.404018352173619e-06,1.77730137324178e-06,2.477924351198094
수익성/NNG;감소/NNG,18,19,37,2.831154654968755e-06,3.7520806768437577e-06,0.7545559114550587
기종/NNG,17,20,37,2.6738682852482687e-06,3.949558607203955e-06,0.6770043316666222
목표비율/NNG,23,14,37,3.617586503571187e-06,2.7646910250427687e-06,1.3084957670867488
경제/NNG;양호/NNG;성장/NNG,27,10,37,4.246731982453133e-06,1.9747793036019775e-06,2.1504843476469175
한정판/NNG,32,5,37,5.033163831055565e-06,9.873896518009888e-07,5.097444379607508
알아볼/VV,24,13,37,3.7748728732916735e-06,2.567213094682571e-06,1.4704166479637042
영원히/MAG,18,19,37,2.831154654968755e-06,3.7520806768437577e-06,0.7545559114550587
오기/NNG,25,12,37,3.93215924301216e-06,2.369735164322373e-06,1.6593243423201522
파국/NNG,18,19,37,2.831154654968755e-06,3.7520806768437577e-06,0.7545559114550587
회사채/NNG;발행/NNG;어렵/VA,24,13,37,3.7748728732916735e-06,2.567213094682571e-06,1.4704166479637042
트레저리/NNG,35,2,37,5.505022940217024e-06,3.9495586072039554e-07,13.93832447548928
전투/NNG,23,14,37,3.617586503571187e-06,2.7646910250427687e-06,1.3084957670867488
걱정거리/NNG,24,13,37,3.7748728732916735e-06,2.567213094682571e-06,1.4704166479637042
금리/NNG;인하/NNG;인상/NNG,28,9,37,4.404018352173619e-06,1.77730137324178e-06,2.477924351198094
기저효과/NNG;수요/NNG;압력/NNG,32,5,37,5.033163831055565e-06,9.873896518009888e-07,5.097444379607508
정책/NNG;개선/NNG,30,7,37,4.718591091614592e-06,1.3823455125213844e-06,3.4134672184871704
해프닝/NNG,13,24,37,2.044722806366323e-06,4.739470328644746e-06,0.4314243290032396
발행/NNG;어렵/VA,17,20,37,2.6738682852482687e-06,3.949558607203955e-06,0.6770043316666222
불렀/VV,25,12,37,3.93215924301216e-06,2.369735164322373e-06,1.6593243423201522
내실화/NNG,15,22,37,2.359295545807296e-06,4.344514467924351e-06,0.5430516029411407
다양/NNG;위험/NNG,15,22,37,2.359295545807296e-06,4.344514467924351e-06,0.5430516029411407
힘써/VV,26,11,37,4.089445612732646e-06,2.1722572339621753e-06,1.8825788901959546
상회/NNG;금리/NNG;인상/NNG,26,11,37,4.089445612732646e-06,2.1722572339621753e-06,1.8825788901959546
인플레이션/NNG;전망/NNG;불확실성/NNG,31,6,37,4.875877461335078e-06,1.1848675821611866e-06,4.115124368953977
상환능력/NNG;떨어/VV,26,11,37,4.089445612732646e-06,2.1722572339621753e-06,1.8825788901959546
변함없이/MAG,15,22,37,2.359295545807296e-06,4.344514467924351e-06,0.5430516029411407
초과이익환수제/NNG,28,9,37,4.404018352173619e-06,1.77730137324178e-06,2.477924351198094
어렵/VA;금리/NNG;인상/NNG,18,19,37,2.831154654968755e-06,3.7520806768437577e-06,0.7545559114550587
인하/NNG;추세/NNG,10,27,37,1.572863697204864e-06,5.33190411972534e-06,0.29499099419024927
방망이/NNG,30,7,37,4.718591091614592e-06,1.3823455125213844e-06,3.4134672184871704
물가/NNG;하방/NNG;경직/NNG,28,9,37,4.404018352173619e-06,1.77730137324178e-06,2.477924351198094
신항/NNG,18,19,37,2.831154654968755e-06,3.7520806768437577e-06,0.7545559114550587
준가/NNG,9,28,37,1.4155773274843776e-06,5.5293820500855375e-06,0.25601004138653777
인준/NNG,25,12,37,3.93215924301216e-06,2.369735164322373e-06,1.6593243423201522
이룬다/VV,16,21,37,2.5165819155277823e-06,4.147036537564153e-06,0.6068386166199414
계속기업/NNG,17,20,37,2.6738682852482687e-06,3.949558607203955e-06,0.6770043316666222
수요자/NNG;부담/NNG,28,9,37,4.404018352173619e-06,1.77730137324178e-06,2.477924351198094
정비계획/NNG,32,5,37,5.033163831055565e-06,9.873896518009888e-07,5.097444379607508
조망권/NNG,31,6,37,4.875877461335078e-06,1.1848675821611866e-06,4.115124368953977
가격결정력/NNG,29,8,37,4.5613047218941055e-06,1.5798234428815822e-06,2.887224355637065
발행/NNG;금리/NNG;하락/NNG,16,21,37,2.5165819155277823e-06,4.147036537564153e-06,0.6068386166199414
한도규제/NNG,26,11,37,4.089445612732646e-06,2.1722572339621753e-06,1.8825788901959546
경제/NNG;전망/NNG;성장률/NNG;상향/NNG,17,20,37,2.6738682852482687e-06,3.949558607203955e-06,0.6770043316666222
오명/NNG,15,22,37,2.359295545807296e-06,4.344514467924351e-06,0.5430516029411407
줄임/VV,17,20,37,2.6738682852482687e-06,3.949558607203955e-06,0.6770043316666222
공급/NNG;과잉/NNG;우려/NNG,30,7,37,4.718591091614592e-06,1.3823455125213844e-06,3.4134672184871704
재분류/NNG,17,20,37,2.6738682852482687e-06,3.949558607203955e-06,0.6770043316666222
대출/NNG;최저/NNG,28,9,37,4.404018352173619e-06,1.77730137324178e-06,2.477924351198094
가업상속/NNG,29,8,37,4.5613047218941055e-06,1.5798234428815822e-06,2.887224355637065
원천기술/NNG,16,21,37,2.5165819155277823e-06,4.147036537564153e-06,0.6068386166199414
지수옵션/NNG,10,27,37,1.572863697204864e-06,5.33190411972534e-06,0.29499099419024927
구채/NNG,5,32,37,7.86431848602432e-07,6.319293771526329e-06,0.12444932567401142
뜨겁/VV,25,12,37,3.93215924301216e-06,2.369735164322373e-06,1.6593243423201522
원당/NNG,23,14,37,3.617586503571187e-06,2.7646910250427687e-06,1.3084957670867488
가슴/NNG,23,14,37,3.617586503571187e-06,2.7646910250427687e-06,1.3084957670867488
통화주의/NNG,31,6,37,4.875877461335078e-06,1.1848675821611866e-06,4.115124368953977
피난처/NNG,24,13,37,3.7748728732916735e-06,2.567213094682571e-06,1.4704166479637042
판매/NNG;성장/NNG,31,6,37,4.875877461335078e-06,1.1848675821611866e-06,4.115124368953977
주채무계열/NNG,10,27,37,1.572863697204864e-06,5.33190411972534e-06,0.29499099419024927
소순환/NNG,11,26,37,1.7301500669253503e-06,5.134426189365142e-06,0.33697048182501554
금리/NNG;인상/NNG;긴축/NNG,26,11,37,4.089445612732646e-06,2.1722572339621753e-06,1.8825788901959546
준이/NNG,17,20,37,2.6738682852482687e-06,3.949558607203955e-06,0.6770043316666222
대출/NNG;영업/NNG;강화/NNG,29,8,37,4.5613047218941055e-06,1.5798234428815822e-06,2.887224355637065
저가형/NNG,23,14,37,3.617586503571187e-06,2.7646910250427687e-06,1.3084957670867488
금리/NNG;혼조/NNG,24,13,37,3.7748728732916735e-06,2.567213094682571e-06,1.4704166479637042
퇴근길/NNG,27,10,37,4.246731982453133e-06,1.9747793036019775e-06,2.1504843476469175
지표/NNG;예상/NNG;하회/NNG,15,22,37,2.359295545807296e-06,4.344514467924351e-06,0.5430516029411407
주택/NNG;대출/NNG;증가/NNG,31,6,37,4.875877461335078e-06,1.1848675821611866e-06,4.115124368953977
스프링/NNG,18,19,37,2.831154654968755e-06,3.7520806768437577e-06,0.7545559114550587
유로존/NNG;금리/NNG;인하/NNG,26,11,37,4.089445612732646e-06,2.1722572339621753e-06,1.8825788901959546
종료/NNG;금리/NNG;인상/NNG,23,14,37,3.617586503571187e-06,2.7646910250427687e-06,1.3084957670867488
심리/NNG;강하/VA,16,21,37,2.5165819155277823e-06,4.147036537564153e-06,0.6068386166199414
무상감자/NNG,34,3,37,5.3477365704965374e-06,5.924337910805933e-07,9.026724422221628
기미국/NNG,13,24,37,2.044722806366323e-06,4.739470328644746e-06,0.4314243290032396
충당금/NNG;적립/NNG;부담/NNG,24,13,37,3.7748728732916735e-06,2.567213094682571e-06,1.4704166479637042
위단/NNG,12,25,37,1.8874364366458367e-06,4.936948259004944e-06,0.38230832847056306
대명사/NNG,24,13,37,3.7748728732916735e-06,2.567213094682571e-06,1.4704166479637042
대외/NNG;불확실성/NNG;확대/NNG,17,20,37,2.6738682852482687e-06,3.949558607203955e-06,0.6770043316666222
장식/NNG,23,14,37,3.617586503571187e-06,2.7646910250427687e-06,1.3084957670867488
총량규제/NNG,17,20,37,2.6738682852482687e-06,3.949558607203955e-06,0.6770043316666222
신민/NNG,15,22,37,2.359295545807296e-06,4.344514467924351e-06,0.5430516029411407
제미/NNG,27,10,37,4.246731982453133e-06,1.9747793036019775e-06,2.1504843476469175
장려금/NNG,26,11,37,4.089445612732646e-06,2.1722572339621753e-06,1.8825788901959546
가속도/NNG,24,13,37,3.7748728732916735e-06,2.567213094682571e-06,1.4704166479637042
검역/NNG,10,27,37,1.572863697204864e-06,5.33190411972534e-06,0.29499099419024927
부동산/NNG;활성화/NNG,13,24,37,2.044722806366323e-06,4.739470328644746e-06,0.4314243290032396
단기물/NNG;금리/NNG;하락/NNG,11,26,37,1.7301500669253503e-06,5.134426189365142e-06,0.33697048182501554
액화석유가스/NNG,30,7,37,4.718591091614592e-06,1.3823455125213844e-06,3.4134672184871704
통합지원센터/NNG,4,33,37,6.291454788819456e-07,6.5167717018865265e-06,0.09654250718953614
