ngram,hawkish,dovish,total,prob_feature_given_hawkish,prob_feature_given_dovish,polarity_score,polarity
져야/VV,26,15,41,4.127307760322794e-06,2.98816685923742e-06,1.3812172996845573,Hawkish
저층/NNG,30,11,41,4.762278184987838e-06,2.1913223634407744e-06,2.1732440030001774,Hawkish
빈집/NNG,27,14,41,4.286050366489055e-06,2.7889557352882584e-06,1.5367939735501257,Hawkish
평등/NNG,31,10,41,4.9210207911541e-06,1.992111239491613e-06,2.470254016743536,Hawkish
급난/NNG,31,10,41,4.9210207911541e-06,1.992111239491613e-06,2.470254016743536,Hawkish
종사자수/NNG,34,7,41,5.397248609652884e-06,1.3944778676441292e-06,3.8704440815336496,Hawkish
경영학/NNG,28,13,41,4.444792972655316e-06,2.589744611339097e-06,1.716305520318089,Hawkish
전폭/NNG,28,13,41,4.444792972655316e-06,2.589744611339097e-06,1.716305520318089,Hawkish
경희궁/NNG,30,11,41,4.762278184987838e-06,2.1913223634407744e-06,2.1732440030001774,Hawkish
수출/NNG;부정적/VAX,28,13,41,4.444792972655316e-06,2.589744611339097e-06,1.716305520318089,Hawkish
대손/NNG;부담/NNG,26,15,41,4.127307760322794e-06,2.98816685923742e-06,1.3812172996845573,Hawkish
외화유동성비율/NNG,32,9,41,5.0797633973203616e-06,1.792900115542452e-06,2.8332662557631947,Hawkish
산업단지공단/NNG,27,14,41,4.286050366489055e-06,2.7889557352882584e-06,1.5367939735501257,Hawkish
역방향/NNG,38,3,41,6.032219034317929e-06,5.976333718474839e-07,10.093511036156382,Hawkish
령자/NNG,35,6,41,5.555991215819145e-06,1.1952667436949678e-06,4.648327450861491,Hawkish
지표/NNG;fed/NNG;금리/NNG;인하/NNG,30,11,41,4.762278184987838e-06,2.1913223634407744e-06,2.1732440030001774,Hawkish
의무지출/NNG,29,12,41,4.603535578821577e-06,2.390533487389936e-06,1.925735658214046,Hawkish
누차/MAG,29,12,41,4.603535578821577e-06,2.390533487389936e-06,1.925735658214046,Hawkish
복선/NNG,31,10,41,4.9210207911541e-06,1.992111239491613e-06,2.470254016743536,Hawkish
꼬리표/NNG,28,13,41,4.444792972655316e-06,2.589744611339097e-06,1.716305520318089,Hawkish
금융시장/NNG;fed/NNG;금리/NNG;인하/NNG,36,5,41,5.714733821985406e-06,9.960556197458065e-07,5.737364167920469,Hawkish
전망/NNG;경로/NNG;상회/NNG,27,14,41,4.286050366489055e-06,2.7889557352882584e-06,1.5367939735501257,Hawkish
와인/NNG,30,11,41,4.762278184987838e-06,2.1913223634407744e-06,2.1732440030001774,Hawkish
가치사슬/NNG,31,10,41,4.9210207911541e-06,1.992111239491613e-06,2.470254016743536,Hawkish
인플레이션/NNG;기대/NNG;확산/NNG,27,14,41,4.286050366489055e-06,2.7889557352882584e-06,1.5367939735501257,Hawkish
남산/NNG,28,13,41,4.444792972655316e-06,2.589744611339097e-06,1.716305520318089,Hawkish
시장점검회의/NNG,40,1,41,6.349704246650452e-06,1.992111239491613e-07,31.87424537733594,Hawkish
전수/NNG,26,15,41,4.127307760322794e-06,2.98816685923742e-06,1.3812172996845573,Hawkish
국채/NNG;수익률/NNG;급등/NNG,31,10,41,4.9210207911541e-06,1.992111239491613e-06,2.470254016743536,Hawkish
금융안정/NNG;성장/NNG,34,7,41,5.397248609652884e-06,1.3944778676441292e-06,3.8704440815336496,Hawkish
무착륙/NNG,31,10,41,4.9210207911541e-06,1.992111239491613e-06,2.470254016743536,Hawkish
비상장기업/NNG,26,15,41,4.127307760322794e-06,2.98816685923742e-06,1.3812172996845573,Hawkish
여의/NNG,28,13,41,4.444792972655316e-06,2.589744611339097e-06,1.716305520318089,Hawkish
금리/NNG;fed/NNG;금리/NNG;인상/NNG,26,15,41,4.127307760322794e-06,2.98816685923742e-06,1.3812172996845573,Hawkish
층간/NNG,26,15,41,4.127307760322794e-06,2.98816685923742e-06,1.3812172996845573,Hawkish
금융사별/NNG,27,14,41,4.286050366489055e-06,2.7889557352882584e-06,1.5367939735501257,Hawkish
동반자/NNG,30,11,41,4.762278184987838e-06,2.1913223634407744e-06,2.1732440030001774,Hawkish
화상회의/NNG,28,12,40,4.444792972655316e-06,2.390533487389936e-06,1.8593309803445963,Hawkish
일본인/NNG,27,13,40,4.286050366489055e-06,2.589744611339097e-06,1.655008894592443,Hawkish
사업주체/NNG,30,10,40,4.762278184987838e-06,1.992111239491613e-06,2.3905684033001955,Hawkish
휘청이/VV,34,6,40,5.397248609652884e-06,1.1952667436949678e-06,4.515518095122592,Hawkish
후생/NNG,25,15,40,3.9685651541565326e-06,2.98816685923742e-06,1.3280935573889976,Hawkish
절정/NNG,27,13,40,4.286050366489055e-06,2.589744611339097e-06,1.655008894592443,Hawkish
물독/NNG,30,10,40,4.762278184987838e-06,1.992111239491613e-06,2.3905684033001955,Hawkish
집값/NNG;바닥/NNG,29,11,40,4.603535578821577e-06,2.1913223634407744e-06,2.100802536233505,Hawkish
밀착형/NNG,29,11,40,4.603535578821577e-06,2.1913223634407744e-06,2.100802536233505,Hawkish
예상/NNG;견고/NNG,28,12,40,4.444792972655316e-06,2.390533487389936e-06,1.8593309803445963,Hawkish
쓰레기/NNG,30,10,40,4.762278184987838e-06,1.992111239491613e-06,2.3905684033001955,Hawkish
정동/NNG,34,6,40,5.397248609652884e-06,1.1952667436949678e-06,4.515518095122592,Hawkish
예상/NNG;물가/NNG;안정/NNG,25,15,40,3.9685651541565326e-06,2.98816685923742e-06,1.3280935573889976,Hawkish
금융안정/NNG;위험/NNG,26,14,40,4.127307760322794e-06,2.7889557352882584e-06,1.4798756782334543,Hawkish
금리/NNG;어렵/VA,25,15,40,3.9685651541565326e-06,2.98816685923742e-06,1.3280935573889976,Hawkish
공급/NNG;위축/NNG,34,6,40,5.397248609652884e-06,1.1952667436949678e-06,4.515518095122592,Hawkish
민간/NNG;소비/NNG;위축/NNG,29,11,40,4.603535578821577e-06,2.1913223634407744e-06,2.100802536233505,Hawkish
규범/NNG,32,8,40,5.0797633973203616e-06,1.5936889915932903e-06,3.187424537733594,Hawkish
총대/NNG,30,10,40,4.762278184987838e-06,1.992111239491613e-06,2.3905684033001955,Hawkish
젊은이/NNG,32,8,40,5.0797633973203616e-06,1.5936889915932903e-06,3.187424537733594,Hawkish
생태/NNG,30,10,40,4.762278184987838e-06,1.992111239491613e-06,2.3905684033001955,Hawkish
경제/NNG;예상/NNG;양호/NNG,26,14,40,4.127307760322794e-06,2.7889557352882584e-06,1.4798756782334543,Hawkish
골칫거리/NNG,31,9,40,4.9210207911541e-06,1.792900115542452e-06,2.744726685270595,Hawkish
보릿고개/NNG,29,11,40,4.603535578821577e-06,2.1913223634407744e-06,2.100802536233505,Hawkish
따랐/VV,26,14,40,4.127307760322794e-06,2.7889557352882584e-06,1.4798756782334543,Hawkish
바이어/NNG,33,7,40,5.238506003486623e-06,1.3944778676441292e-06,3.7566074909003073,Hawkish
인플레이션/NNG;내리/VV,26,14,40,4.127307760322794e-06,2.7889557352882584e-06,1.4798756782334543,Hawkish
혁파/NNG,25,15,40,3.9685651541565326e-06,2.98816685923742e-06,1.3280935573889976,Hawkish
토털/NNG,35,5,40,5.555991215819145e-06,9.960556197458065e-07,5.57799294103379,Hawkish
아낀/VV,27,13,40,4.286050366489055e-06,2.589744611339097e-06,1.655008894592443,Hawkish
개점/NNG,27,13,40,4.286050366489055e-06,2.589744611339097e-06,1.655008894592443,Hawkish
퇴색/NNG,25,15,40,3.9685651541565326e-06,2.98816685923742e-06,1.3280935573889976,Hawkish
위험/NNG;선호/NNG;약화/NNG,30,10,40,4.762278184987838e-06,1.992111239491613e-06,2.3905684033001955,Hawkish
공급/NNG;개선/NNG,32,8,40,5.0797633973203616e-06,1.5936889915932903e-06,3.187424537733594,Hawkish
헐값/NNG,31,9,40,4.9210207911541e-06,1.792900115542452e-06,2.744726685270595,Hawkish
콜라/NNG,26,14,40,4.127307760322794e-06,2.7889557352882584e-06,1.4798756782334543,Hawkish
맞닿/VV,26,14,40,4.127307760322794e-06,2.7889557352882584e-06,1.4798756782334543,Hawkish
랜덤/NNG,39,1,40,6.190961640484191e-06,1.992111239491613e-07,31.07738924290254,Hawkish
날로/MAG,26,14,40,4.127307760322794e-06,2.7889557352882584e-06,1.4798756782334543,Hawkish
전언/NNG,27,13,40,4.286050366489055e-06,2.589744611339097e-06,1.655008894592443,Hawkish
등에/NNG,26,14,40,4.127307760322794e-06,2.7889557352882584e-06,1.4798756782334543,Hawkish
곤혹/NNG,30,10,40,4.762278184987838e-06,1.992111239491613e-06,2.3905684033001955,Hawkish
제품/NNG;확대/NNG,39,1,40,6.190961640484191e-06,1.992111239491613e-07,31.07738924290254,Hawkish
여력/NNG;확충/NNG,25,15,40,3.9685651541565326e-06,2.98816685923742e-06,1.3280935573889976,Hawkish
심정/NNG,26,14,40,4.127307760322794e-06,2.7889557352882584e-06,1.4798756782334543,Hawkish
인상/NNG;지지/NNG,27,13,40,4.286050366489055e-06,2.589744611339097e-06,1.655008894592443,Hawkish
고점/NNG;하락/NNG,32,8,40,5.0797633973203616e-06,1.5936889915932903e-06,3.187424537733594,Hawkish
물가/NNG;압력/NNG;완화/NNG,32,8,40,5.0797633973203616e-06,1.5936889915932903e-06,3.187424537733594,Hawkish
우려/NNG;지정학/NNG;위험/NNG,27,13,40,4.286050366489055e-06,2.589744611339097e-06,1.655008894592443,Hawkish
클로징/NNG,31,9,40,4.9210207911541e-06,1.792900115542452e-06,2.744726685270595,Hawkish
오락가락/MAG,26,14,40,4.127307760322794e-06,2.7889557352882584e-06,1.4798756782334543,Hawkish
덮치/VV,25,15,40,3.9685651541565326e-06,2.98816685923742e-06,1.3280935573889976,Hawkish
비례율/NNG,27,13,40,4.286050366489055e-06,2.589744611339097e-06,1.655008894592443,Hawkish
전망/NNG;둔화/NNG,27,13,40,4.286050366489055e-06,2.589744611339097e-06,1.655008894592443,Hawkish
군인연금/NNG,31,9,40,4.9210207911541e-06,1.792900115542452e-06,2.744726685270595,Hawkish
대내외/NNG;여건/NNG;불확실성/NNG,30,10,40,4.762278184987838e-06,1.992111239491613e-06,2.3905684033001955,Hawkish
관광단지/NNG,32,8,40,5.0797633973203616e-06,1.5936889915932903e-06,3.187424537733594,Hawkish
실물/NNG;경제/NNG;불확실성/NNG,38,2,40,6.032219034317929e-06,3.984222478983226e-07,15.140266554234572,Hawkish
약하/VA;금리/NNG;인하/NNG,25,15,40,3.9685651541565326e-06,2.98816685923742e-06,1.3280935573889976,Hawkish
쓴다/VV,30,10,40,4.762278184987838e-06,1.992111239491613e-06,2.3905684033001955,Hawkish
거스를/VV,30,10,40,4.762278184987838e-06,1.992111239491613e-06,2.3905684033001955,Hawkish
모아서/VV,29,11,40,4.603535578821577e-06,2.1913223634407744e-06,2.100802536233505,Hawkish
내줄/VV,25,15,40,3.9685651541565326e-06,2.98816685923742e-06,1.3280935573889976,Hawkish
현충일/NNG,32,8,40,5.0797633973203616e-06,1.5936889915932903e-06,3.187424537733594,Hawkish
골머리/NNG,27,13,40,4.286050366489055e-06,2.589744611339097e-06,1.655008894592443,Hawkish
천사/NNG,34,6,40,5.397248609652884e-06,1.1952667436949678e-06,4.515518095122592,Hawkish
은행채/NNG;금리/NNG;상승/NNG,27,12,39,4.286050366489055e-06,2.390533487389936e-06,1.7929263024751465,Hawkish
앞당겨졌/VV,35,4,39,5.555991215819145e-06,7.968444957966453e-07,6.972491176292237,Hawkish
소액투자자/NNG,29,10,39,4.603535578821577e-06,1.992111239491613e-06,2.310882789856856,Hawkish
오갔/VV,28,11,39,4.444792972655316e-06,2.1913223634407744e-06,2.0283610694668326,Hawkish
초콜릿/NNG,26,13,39,4.127307760322794e-06,2.589744611339097e-06,1.593712268866797,Hawkish
회기/NNG,32,7,39,5.0797633973203616e-06,1.3944778676441292e-06,3.6427709002669646,Hawkish
중증/NNG,26,13,39,4.127307760322794e-06,2.589744611339097e-06,1.593712268866797,Hawkish
즉시/NNG,31,8,39,4.9210207911541e-06,1.5936889915932903e-06,3.0878175209294194,Hawkish
채워야/VV,30,9,39,4.762278184987838e-06,1.792900115542452e-06,2.6561871147779947,Hawkish
월도/NNG,29,10,39,4.603535578821577e-06,1.992111239491613e-06,2.310882789856856,Hawkish
영업이익/NNG;급감/NNG,26,13,39,4.127307760322794e-06,2.589744611339097e-06,1.593712268866797,Hawkish
면모/NNG,26,13,39,4.127307760322794e-06,2.589744611339097e-06,1.593712268866797,Hawkish
원화/NNG;떨어/VV,33,6,39,5.238506003486623e-06,1.1952667436949678e-06,4.382708739383692,Hawkish
하소연/NNG,28,11,39,4.444792972655316e-06,2.1913223634407744e-06,2.0283610694668326,Hawkish
리프트/NNG,32,7,39,5.0797633973203616e-06,1.3944778676441292e-06,3.6427709002669646,Hawkish
샘플/NNG,27,12,39,4.286050366489055e-06,2.390533487389936e-06,1.7929263024751465,Hawkish
빈티지/NNG,29,10,39,4.603535578821577e-06,1.992111239491613e-06,2.310882789856856,Hawkish
부진부진/MAG,32,7,39,5.0797633973203616e-06,1.3944778676441292e-06,3.6427709002669646,Hawkish
득세/NNG,26,13,39,4.127307760322794e-06,2.589744611339097e-06,1.593712268866797,Hawkish
이코노믹/NNG,27,12,39,4.286050366489055e-06,2.390533487389936e-06,1.7929263024751465,Hawkish
학사/NNG,26,13,39,4.127307760322794e-06,2.589744611339097e-06,1.593712268866797,Hawkish
주택/NNG;거래/NNG;감소/NNG,30,9,39,4.762278184987838e-06,1.792900115542452e-06,2.6561871147779947,Hawkish
여럿/NNG,27,12,39,4.286050366489055e-06,2.390533487389936e-06,1.7929263024751465,Hawkish
녹인/NNG,26,13,39,4.127307760322794e-06,2.589744611339097e-06,1.593712268866797,Hawkish
수출/NNG;투자/NNG;부진/NNG,26,13,39,4.127307760322794e-06,2.589744611339097e-06,1.593712268866797,Hawkish
유례없이/MAG,30,9,39,4.762278184987838e-06,1.792900115542452e-06,2.6561871147779947,Hawkish
의사봉/NNG,25,14,39,3.9685651541565326e-06,2.7889557352882584e-06,1.422957382916783,Hawkish
승연/NNG,32,7,39,5.0797633973203616e-06,1.3944778676441292e-06,3.6427709002669646,Hawkish
한중일/NNG,25,14,39,3.9685651541565326e-06,2.7889557352882584e-06,1.422957382916783,Hawkish
하락/NNG;면하/VV;못하/VX,25,14,39,3.9685651541565326e-06,2.7889557352882584e-06,1.422957382916783,Hawkish
라이트/NNG,30,9,39,4.762278184987838e-06,1.792900115542452e-06,2.6561871147779947,Hawkish
가든/NNG,27,12,39,4.286050366489055e-06,2.390533487389936e-06,1.7929263024751465,Hawkish
상속증여세/NNG,34,5,39,5.397248609652884e-06,9.960556197458065e-07,5.41862171414711,Hawkish
번영/NNG,34,5,39,5.397248609652884e-06,9.960556197458065e-07,5.41862171414711,Hawkish
출점/NNG,29,10,39,4.603535578821577e-06,1.992111239491613e-06,2.310882789856856,Hawkish
글로벌/NNG;국채/NNG;금리/NNG;상승/NNG,29,10,39,4.603535578821577e-06,1.992111239491613e-06,2.310882789856856,Hawkish
고의/NNG,27,12,39,4.286050366489055e-06,2.390533487389936e-06,1.7929263024751465,Hawkish
로직/NNG,31,8,39,4.9210207911541e-06,1.5936889915932903e-06,3.0878175209294194,Hawkish
속단/NNG,30,9,39,4.762278184987838e-06,1.792900115542452e-06,2.6561871147779947,Hawkish
냉동/NNG,25,14,39,3.9685651541565326e-06,2.7889557352882584e-06,1.422957382916783,Hawkish
초전도체/NNG,30,9,39,4.762278184987838e-06,1.792900115542452e-06,2.6561871147779947,Hawkish
세이브/NNG,25,14,39,3.9685651541565326e-06,2.7889557352882584e-06,1.422957382916783,Hawkish
빈자리/NNG,27,12,39,4.286050366489055e-06,2.390533487389936e-06,1.7929263024751465,Hawkish
금리/NNG;인하/NNG;경계/NNG,27,12,39,4.286050366489055e-06,2.390533487389936e-06,1.7929263024751465,Hawkish
수입/NNG;확대/NNG,29,10,39,4.603535578821577e-06,1.992111239491613e-06,2.310882789856856,Hawkish
경락/NNG,35,4,39,5.555991215819145e-06,7.968444957966453e-07,6.972491176292237,Hawkish
알린/VV,25,14,39,3.9685651541565326e-06,2.7889557352882584e-06,1.422957382916783,Hawkish
나날이/MAG,29,10,39,4.603535578821577e-06,1.992111239491613e-06,2.310882789856856,Hawkish
외관/NNG,26,13,39,4.127307760322794e-06,2.589744611339097e-06,1.593712268866797,Hawkish
구도심/NNG,31,8,39,4.9210207911541e-06,1.5936889915932903e-06,3.0878175209294194,Hawkish
성실히/MAG,25,14,39,3.9685651541565326e-06,2.7889557352882584e-06,1.422957382916783,Hawkish
물가/NNG;상승/NNG;압박/NNG,28,11,39,4.444792972655316e-06,2.1913223634407744e-06,2.0283610694668326,Hawkish
세탁/NNG,26,13,39,4.127307760322794e-06,2.589744611339097e-06,1.593712268866797,Hawkish
선도기업/NNG,26,13,39,4.127307760322794e-06,2.589744611339097e-06,1.593712268866797,Hawkish
실감/NNG,28,11,39,4.444792972655316e-06,2.1913223634407744e-06,2.0283610694668326,Hawkish
어느덧/MAG,25,14,39,3.9685651541565326e-06,2.7889557352882584e-06,1.422957382916783,Hawkish
pf/NNG;위험/NNG,27,12,39,4.286050366489055e-06,2.390533487389936e-06,1.7929263024751465,Hawkish
갖춰져/VV,26,13,39,4.127307760322794e-06,2.589744611339097e-06,1.593712268866797,Hawkish
증한/VA,27,12,39,4.286050366489055e-06,2.390533487389936e-06,1.7929263024751465,Hawkish
개조/NNG,28,11,39,4.444792972655316e-06,2.1913223634407744e-06,2.0283610694668326,Hawkish
금리/NNG;상하단/NNG,25,14,39,3.9685651541565326e-06,2.7889557352882584e-06,1.422957382916783,Hawkish
정렬/NNG,28,11,39,4.444792972655316e-06,2.1913223634407744e-06,2.0283610694668326,Hawkish
공급/NNG;제약/NNG,27,12,39,4.286050366489055e-06,2.390533487389936e-06,1.7929263024751465,Hawkish
호로/NNG,34,5,39,5.397248609652884e-06,9.960556197458065e-07,5.41862171414711,Hawkish
물가/NNG;시장/NNG;예상/NNG;웃돌/VV,27,11,38,4.286050366489055e-06,2.1913223634407744e-06,1.95591960270016,Hawkish
금리/NNG;스프레드/NNG;부담/NNG,32,6,38,5.0797633973203616e-06,1.1952667436949678e-06,4.2498993836447925,Hawkish
제련/NNG,31,7,38,4.9210207911541e-06,1.3944778676441292e-06,3.528934309633622,Hawkish
원화자금/NNG,29,9,38,4.603535578821577e-06,1.792900115542452e-06,2.567647544285395,Hawkish
이루어진다/VV,25,13,38,3.9685651541565326e-06,2.589744611339097e-06,1.532415643141151,Hawkish
신고점/NNG,24,14,38,3.809822547990271e-06,2.7889557352882584e-06,1.3660390876001116,Hawkish
중개사/NNG,26,12,38,4.127307760322794e-06,2.390533487389936e-06,1.7265216246056967,Hawkish
부진/NNG;면하/VV;못하/VX,25,13,38,3.9685651541565326e-06,2.589744611339097e-06,1.532415643141151,Hawkish
암로/NNG,32,6,38,5.0797633973203616e-06,1.1952667436949678e-06,4.2498993836447925,Hawkish
경제/NNG;양호/NNG;회복/NNG,33,5,38,5.238506003486623e-06,9.960556197458065e-07,5.25925048726043,Hawkish
금리/NNG;인하/NNG;기대/NNG;찬물/NNG,24,14,38,3.809822547990271e-06,2.7889557352882584e-06,1.3660390876001116,Hawkish
프라이스/NNG,30,8,38,4.762278184987838e-06,1.5936889915932903e-06,2.988210504125244,Hawkish
저축률/NNG;하락/NNG,25,13,38,3.9685651541565326e-06,2.589744611339097e-06,1.532415643141151,Hawkish
서비스면적/NNG,30,8,38,4.762278184987838e-06,1.5936889915932903e-06,2.988210504125244,Hawkish
소폭/MAG;증가/NNG;그치/VV,28,10,38,4.444792972655316e-06,1.992111239491613e-06,2.231197176413516,Hawkish
좀비/NNG,32,6,38,5.0797633973203616e-06,1.1952667436949678e-06,4.2498993836447925,Hawkish
산업/NNG;확대/NNG,28,10,38,4.444792972655316e-06,1.992111239491613e-06,2.231197176413516,Hawkish
완화/NNG;긴축/NNG,27,11,38,4.286050366489055e-06,2.1913223634407744e-06,1.95591960270016,Hawkish
중력/NNG,29,9,38,4.603535578821577e-06,1.792900115542452e-06,2.567647544285395,Hawkish
종착점/NNG,28,10,38,4.444792972655316e-06,1.992111239491613e-06,2.231197176413516,Hawkish
소비/NNG;지출/NNG;증가/NNG,24,14,38,3.809822547990271e-06,2.7889557352882584e-06,1.3660390876001116,Hawkish
열람/NNG,28,10,38,4.444792972655316e-06,1.992111239491613e-06,2.231197176413516,Hawkish
물가/NNG;상승/NNG;억제/NNG,28,10,38,4.444792972655316e-06,1.992111239491613e-06,2.231197176413516,Hawkish
연체율/NNG;급등/NNG,28,10,38,4.444792972655316e-06,1.992111239491613e-06,2.231197176413516,Hawkish
살아가/VV,24,14,38,3.809822547990271e-06,2.7889557352882584e-06,1.3660390876001116,Hawkish
강회/NNG,31,7,38,4.9210207911541e-06,1.3944778676441292e-06,3.528934309633622,Hawkish
요금/NNG;상승/NNG,28,10,38,4.444792972655316e-06,1.992111239491613e-06,2.231197176413516,Hawkish
퍼즐/NNG,25,13,38,3.9685651541565326e-06,2.589744611339097e-06,1.532415643141151,Hawkish
스킨케어/NNG,37,1,38,5.873476428151667e-06,1.992111239491613e-07,29.483676974035745,Hawkish
수익/NNG;성장/NNG,24,14,38,3.809822547990271e-06,2.7889557352882584e-06,1.3660390876001116,Hawkish
영수/NNG,32,6,38,5.0797633973203616e-06,1.1952667436949678e-06,4.2498993836447925,Hawkish
기업/NNG;투자/NNG;확대/NNG,25,13,38,3.9685651541565326e-06,2.589744611339097e-06,1.532415643141151,Hawkish
명문화/NNG,28,10,38,4.444792972655316e-06,1.992111239491613e-06,2.231197176413516,Hawkish
버튼/NNG,25,13,38,3.9685651541565326e-06,2.589744611339097e-06,1.532415643141151,Hawkish
하락/NNG;주가/NNG;상승/NNG,28,10,38,4.444792972655316e-06,1.992111239491613e-06,2.231197176413516,Hawkish
애저/NNG,32,6,38,5.0797633973203616e-06,1.1952667436949678e-06,4.2498993836447925,Hawkish
외치/VV,25,13,38,3.9685651541565326e-06,2.589744611339097e-06,1.532415643141151,Hawkish
인데/VV,24,14,38,3.809822547990271e-06,2.7889557352882584e-06,1.3660390876001116,Hawkish
전망/NNG;양호/NNG,24,14,38,3.809822547990271e-06,2.7889557352882584e-06,1.3660390876001116,Hawkish
발코니/NNG,24,14,38,3.809822547990271e-06,2.7889557352882584e-06,1.3660390876001116,Hawkish
장교/NNG,35,3,38,5.555991215819145e-06,5.976333718474839e-07,9.296654901722984,Hawkish
대생/NNG,30,8,38,4.762278184987838e-06,1.5936889915932903e-06,2.988210504125244,Hawkish
로리/NNG,25,13,38,3.9685651541565326e-06,2.589744611339097e-06,1.532415643141151,Hawkish
비상장주식/NNG,24,14,38,3.809822547990271e-06,2.7889557352882584e-06,1.3660390876001116,Hawkish
경제/NNG;강하/VA;성장/NNG,29,9,38,4.603535578821577e-06,1.792900115542452e-06,2.567647544285395,Hawkish
해요/VV,26,12,38,4.127307760322794e-06,2.390533487389936e-06,1.7265216246056967,Hawkish
마이크/NNG,24,14,38,3.809822547990271e-06,2.7889557352882584e-06,1.3660390876001116,Hawkish
망실/NNG,24,14,38,3.809822547990271e-06,2.7889557352882584e-06,1.3660390876001116,Hawkish
환테크/NNG,28,10,38,4.444792972655316e-06,1.992111239491613e-06,2.231197176413516,Hawkish
전망/NNG;물가/NNG;안정/NNG,24,14,38,3.809822547990271e-06,2.7889557352882584e-06,1.3660390876001116,Hawkish
최우선변제/NNG,36,2,38,5.714733821985406e-06,3.984222478983226e-07,14.343410419801172,Hawkish
지표/NNG;완화/NNG,24,14,38,3.809822547990271e-06,2.7889557352882584e-06,1.3660390876001116,Hawkish
최우수/NNG,30,8,38,4.762278184987838e-06,1.5936889915932903e-06,2.988210504125244,Hawkish
근로자수/NNG,25,13,38,3.9685651541565326e-06,2.589744611339097e-06,1.532415643141151,Hawkish
만기물별/NNG,25,13,38,3.9685651541565326e-06,2.589744611339097e-06,1.532415643141151,Hawkish
클린/NNG,31,7,38,4.9210207911541e-06,1.3944778676441292e-06,3.528934309633622,Hawkish
몰두/NNG,26,12,38,4.127307760322794e-06,2.390533487389936e-06,1.7265216246056967,Hawkish
개량/NNG,32,6,38,5.0797633973203616e-06,1.1952667436949678e-06,4.2498993836447925,Hawkish
매파/NNG;인하/NNG,29,9,38,4.603535578821577e-06,1.792900115542452e-06,2.567647544285395,Hawkish
물가/NNG;상승/NNG;확대/NNG,26,12,38,4.127307760322794e-06,2.390533487389936e-06,1.7265216246056967,Hawkish
동의서/NNG,25,13,38,3.9685651541565326e-06,2.589744611339097e-06,1.532415643141151,Hawkish
번졌/VV,28,10,38,4.444792972655316e-06,1.992111239491613e-06,2.231197176413516,Hawkish
프리랜서/NNG,30,8,38,4.762278184987838e-06,1.5936889915932903e-06,2.988210504125244,Hawkish
붙였/VV,27,11,38,4.286050366489055e-06,2.1913223634407744e-06,1.95591960270016,Hawkish
글로벌/NNG;위험/NNG;회피/NNG,29,9,38,4.603535578821577e-06,1.792900115542452e-06,2.567647544285395,Hawkish
인상/NNG;사이클/NNG;종료/NNG,28,10,38,4.444792972655316e-06,1.992111239491613e-06,2.231197176413516,Hawkish
멘토링/NNG,28,10,38,4.444792972655316e-06,1.992111239491613e-06,2.231197176413516,Hawkish
방영/NNG,27,10,37,4.286050366489055e-06,1.992111239491613e-06,2.151511562970176,Hawkish
인하/NNG;기대/NNG;차단/NNG,25,12,37,3.9685651541565326e-06,2.390533487389936e-06,1.6601169467362469,Hawkish
풍족/NNG,25,12,37,3.9685651541565326e-06,2.390533487389936e-06,1.6601169467362469,Hawkish
금리/NNG;추세/NNG;하락/NNG,29,8,37,4.603535578821577e-06,1.5936889915932903e-06,2.888603487321069,Hawkish
부동산/NNG;pf/NNG;대출/NNG;부실/NNG,32,5,37,5.0797633973203616e-06,9.960556197458065e-07,5.099879260373751,Hawkish
미납/NNG,30,7,37,4.762278184987838e-06,1.3944778676441292e-06,3.4150977190002787,Hawkish
정책관/NNG,30,7,37,4.762278184987838e-06,1.3944778676441292e-06,3.4150977190002787,Hawkish
운영체제/NNG,24,13,37,3.809822547990271e-06,2.589744611339097e-06,1.4711190174155049,Hawkish
세부섹터/NNG,27,10,37,4.286050366489055e-06,1.992111239491613e-06,2.151511562970176,Hawkish
매파/NNG;금리/NNG;인하/NNG,25,12,37,3.9685651541565326e-06,2.390533487389936e-06,1.6601169467362469,Hawkish
세부업종/NNG,34,3,37,5.397248609652884e-06,5.976333718474839e-07,9.031036190245183,Hawkish
기금운용계획/NNG,35,2,37,5.555991215819145e-06,3.984222478983226e-07,13.944982352584471,Hawkish
영업이익/NNG;성장/NNG,24,13,37,3.809822547990271e-06,2.589744611339097e-06,1.4711190174155049,Hawkish
직거래/NNG,29,8,37,4.603535578821577e-06,1.5936889915932903e-06,2.888603487321069,Hawkish
글로벌/NNG;인플레이션/NNG;압력/NNG,25,12,37,3.9685651541565326e-06,2.390533487389936e-06,1.6601169467362469,Hawkish
찾아왔/VV,25,12,37,3.9685651541565326e-06,2.390533487389936e-06,1.6601169467362469,Hawkish
양분/NNG,23,14,37,3.65107994182401e-06,2.7889557352882584e-06,1.3091207922834405,Hawkish
일시적/VAX;증가/NNG,23,14,37,3.65107994182401e-06,2.7889557352882584e-06,1.3091207922834405,Hawkish
가격/NNG;하락/NNG;둔화/NNG,32,5,37,5.0797633973203616e-06,9.960556197458065e-07,5.099879260373751,Hawkish
계열화/NNG,24,13,37,3.809822547990271e-06,2.589744611339097e-06,1.4711190174155049,Hawkish
투자/NNG;둔화/NNG,28,9,37,4.444792972655316e-06,1.792900115542452e-06,2.4791079737927952,Hawkish
소문난/VV,28,9,37,4.444792972655316e-06,1.792900115542452e-06,2.4791079737927952,Hawkish
